fighter_name,date,opponent,method,method_points,strike_bonus,round_bonus,total_points
Kron Gracie,2019-02-17,Alex Caceres,Submission,90,0,0,90
Kron Gracie,2019-10-12,Cub Swanson,Decision - Unanimous,0,0,0,0
Kron Gracie,2023-05-06,Charles Jourdain,Decision - Unanimous,0,0,0,0
Kron Gracie,2024-12-07,Bryce Mitchell,KO/TKO,0,0,0,0
Brett Johns,2018-08-04,Pedro Munhoz,Decision - Unanimous,0,0,0,0
Brett Johns,2020-07-18,Montel Jackson,Decision - Unanimous,80,0,0,80
Brett Johns,2016-11-19,Kwan Ho Kwak,Decision - Unanimous,80,0,0,80
Brett Johns,2020-01-25,Tony Gravely,Submission,90,10,0,100
Brett Johns,2018-04-21,Aljamain Sterling,Decision - Unanimous,0,0,0,0
Brett Johns,2017-12-01,Joe Soto,Submission,90,1,0,91
Brett Johns,2017-07-16,Albert Morales,Decision - Unanimous,80,28,0,108
Clifford Starks,2013-04-20,Yoel Romero,KO/TKO,0,0,0,0
Clifford Starks,2012-02-04,Ed Herman,Submission,0,0,0,0
Clifford Starks,2011-10-29,Dustin Jacoby,Decision - Unanimous,80,8,0,88
John Lober,1998-10-16,Frank Shamrock,Submission,0,0,0,0
Tony Petarra,1999-05-07,Wanderlei Silva,KO/TKO,0,0,0,0
Jordan Mein,2012-07-14,Tyler Stinson,Decision - Unanimous,80,36,0,116
Jordan Mein,2014-08-23,Mike Pyle,KO/TKO,100,8,0,108
Jordan Mein,2013-03-16,Dan Miller,KO/TKO,100,18,0,118
Jordan Mein,2017-12-16,Erick Silva,Decision - Unanimous,80,38,0,118
Jordan Mein,2017-07-08,Belal Muhammad,Decision - Unanimous,0,0,0,0
Jordan Mein,2018-07-28,Alex Morono,Decision - Unanimous,80,0,0,80
Jordan Mein,2016-12-10,Emil Meek,Decision - Unanimous,0,0,0,0
Jordan Mein,2014-04-19,Hernani Perpetuo,Decision - Split,70,25,0,95
Jordan Mein,2011-09-10,Evangelista Santos,KO/TKO,100,25,0,125
Jordan Mein,2015-01-31,Thiago Alves,KO/TKO,0,14,0,14
Jordan Mein,2012-01-07,Tyron Woodley,Decision - Split,0,0,0,0
Jordan Mein,2013-04-20,Matt Brown,KO/TKO,0,0,0,0
Tyler Stinson,2012-07-14,Jordan Mein,Decision - Unanimous,0,0,0,0
Tyler Stinson,2012-01-07,Tarec Saffiedine,Decision - Split,0,0,0,0
Rafael Carino,1996-05-17,Matt Andersen,KO/TKO,100,8,0,108
Matt Andersen,1996-05-17,Rafael Carino,KO/TKO,0,0,0,0
Joe Warren,2009-10-06,Bibiano Fernandes,Submission,0,0,0,0
Joe Warren,2009-05-26,Norifumi Yamamoto,Decision - Split,70,0,0,70
Joe Warren,2009-03-08,Chase Beebe,TKO - Doctor's Stoppage,0,0,0,0
Bharat Kandare,2017-11-25,Song Yadong,Submission,0,0,0,0
Alan Patrick,2018-10-06,Scott Holtzman,KO/TKO,0,0,0,0
Alan Patrick,2014-02-01,John Makdessi,Decision - Unanimous,80,0,0,80
Alan Patrick,2016-03-19,Damien Brown,Decision - Unanimous,80,10,0,90
Alan Patrick,2022-05-14,Michael Johnson,KO/TKO,0,0,0,0
Alan Patrick,2013-10-09,Garett Whiteley,KO/TKO,100,9,0,109
Alan Patrick,2018-02-03,Damir Hadzovic,Decision - Unanimous,80,8,0,88
Alan Patrick,2016-09-24,Stevie Ray,Decision - Unanimous,80,5,0,85
Alan Patrick,2015-06-20,Mairbek Taisumov,KO/TKO,0,0,0,0
Alan Patrick,2020-09-12,Bobby Green,Decision - Unanimous,0,0,0,0
Chris Fishgold,2019-02-23,Daniel Teymur,Submission,90,0,0,90
Chris Fishgold,2018-10-27,Calvin Kattar,KO/TKO,0,0,0,0
Chris Fishgold,2020-07-15,Jared Gordon,Decision - Unanimous,0,0,0,0
Chris Fishgold,2019-06-01,Makwan Amirkhani,Submission,0,7,0,7
Yaotzin Meza,2016-02-27,Arnold Allen,Decision - Unanimous,0,0,0,0
Yaotzin Meza,2012-12-14,Chad Mendes,KO/TKO,0,0,0,0
Yaotzin Meza,2013-07-27,John Albert,Submission,90,0,0,90
Yaotzin Meza,2014-06-07,Sergio Pettis,Decision - Unanimous,0,0,0,0
Yaotzin Meza,2015-07-15,Sam Sicilia,Decision - Unanimous,0,6,0,6
Yaotzin Meza,2015-04-11,Damian Stasiak,Decision - Unanimous,80,3,0,83
Coty Wheeler,2007-09-05,Ian McCall,KO/TKO,0,0,0,0
Coty Wheeler,2008-02-13,Del Hawkins,Submission,90,6,0,96
Coty Wheeler,2009-10-10,Charlie Valencia,Decision - Unanimous,0,0,0,0
Coty Wheeler,2010-01-10,Will Campuzano,Decision - Unanimous,0,0,0,0
Bruna Brasil,2023-07-22,Shauna Bannon,Decision - Unanimous,80,2,0,82
Bruna Brasil,2024-02-10,Loma Lookboonmee,Decision - Unanimous,0,0,0,0
Bruna Brasil,2022-09-13,Marnic Mann,KO/TKO,100,21,0,121
Bruna Brasil,2024-07-27,Molly McCann,Decision - Unanimous,80,12,0,92
Bruna Brasil,2023-04-15,Denise Gomes,KO/TKO,0,0,0,0
Clint Hester,2016-04-23,Marcos Rogerio de Lima,Submission,0,0,0,0
Clint Hester,2013-12-06,Dylan Andrews,TKO - Doctor's Stoppage,0,14,0,14
Clint Hester,2015-08-01,Vitor Miranda,KO/TKO,0,0,0,0
Clint Hester,2014-06-28,Antonio Braga Neto,Decision - Split,70,24,0,94
Clint Hester,2013-04-13,Bristol Marunde,KO/TKO,100,45,0,145
Clint Hester,2014-11-07,Robert Whittaker,KO/TKO,0,0,0,0
Clint Hester,2014-02-01,Andy Enz,Decision - Unanimous,80,3,0,83
Ricky Rainey,2018-11-30,Tim Means,KO/TKO,0,0,0,0
Ricky Rainey,2018-04-14,Muslim Salikhov,KO/TKO,0,0,0,0
Shayilan Nuerdanbieke,2021-05-22,Josh Culibao,Decision - Unanimous,0,0,0,0
Shayilan Nuerdanbieke,2024-06-15,Melquizael Costa,Submission,0,0,0,0
Shayilan Nuerdanbieke,2022-11-05,Darrick Minner,KO/TKO,100,14,0,114
Shayilan Nuerdanbieke,2022-06-25,TJ Brown,Decision - Unanimous,80,5,0,85
Shayilan Nuerdanbieke,2021-11-20,Sean Soriano,Decision - Unanimous,80,0,0,80
Shayilan Nuerdanbieke,2023-04-08,Steve Garcia,KO/TKO,0,1,0,1
Tom Gallicchio,2017-07-07,James Krause,Decision - Unanimous,0,0,0,0
LC Davis,2010-11-11,Raphael Assuncao,Decision - Unanimous,0,0,0,0
LC Davis,2010-06-20,Josh Grispi,Submission,0,0,0,0
LC Davis,2010-03-06,Deividas Taurosevicius,Decision - Majority,75,0,0,75
LC Davis,2009-11-18,Diego Nunes,Decision - Unanimous,80,22,0,102
LC Davis,2009-08-09,Javier Vazquez,Decision - Split,70,0,0,70
Nad Narimani,2018-11-17,Anderson Dos Santos,Decision - Unanimous,80,38,0,118
Nad Narimani,2020-07-18,Grant Dawson,Decision - Unanimous,0,0,0,0
Nad Narimani,2018-07-22,Khalid Taha,Decision - Unanimous,80,13,0,93
Nad Narimani,2019-03-16,Mike Grundy,KO/TKO,0,0,0,0
Anderson Dos Santos,2018-11-17,Nad Narimani,Decision - Unanimous,0,0,0,0
Anderson Dos Santos,2021-08-07,Miles Johns,KO/TKO,0,0,0,0
Anderson Dos Santos,2019-06-22,Andre Ewell,Decision - Unanimous,0,0,0,0
Anderson Dos Santos,2020-11-28,Martin Day,Submission,90,2,0,92
Wagner Prado,2013-01-19,Ildemar Alcantara,Submission,0,4,0,4
Patrick Williams,2015-06-13,Alejandro Perez,Submission,90,2,0,92
Patrick Williams,2014-04-26,Chris Beal,KO/TKO,0,0,0,0
Patrick Williams,2018-04-14,Luke Sanders,Decision - Unanimous,0,2,0,2
Patrick Williams,2017-04-15,Tom Duquesnoy,KO/TKO,0,1,0,1
Ivan Jorge,2015-07-18,Joe Duffy,Submission,0,0,0,0
Ivan Jorge,2015-02-22,Josh Shockley,Decision - Unanimous,80,3,0,83
Ivan Jorge,2013-09-04,Keith Wisniewski,Decision - Unanimous,80,27,0,107
Ivan Jorge,2014-02-15,Rodrigo Damm,Decision - Unanimous,0,0,0,0
Steven Nguyen,2023-09-12,AJ Cunningham,KO/TKO,100,34,0,134
Steven Nguyen,2019-07-30,Aalon Cruz,KO/TKO,0,0,0,0
Steven Nguyen,2021-09-21,Theo Rlayang,Decision - Unanimous,80,37,0,117
Steven Nguyen,2024-03-23,Jarno Errens,Decision - Unanimous,0,0,0,0
AJ Cunningham,2023-09-12,Steven Nguyen,KO/TKO,0,0,0,0
AJ Cunningham,2024-03-02,Ludovit Klein,KO/TKO,0,0,0,0
Jin Soo Son,2018-09-15,Petr Yan,Decision - Unanimous,0,0,0,0
Jin Soo Son,2019-07-20,Mario Bautista,Decision - Unanimous,0,0,0,0
Mike Kyle,2004-08-21,Justin Eilers,KO/TKO,0,3,0,3
Mike Kyle,2011-09-10,Marcos Rogerio de Lima,Decision - Unanimous,80,29,0,109
Mike Kyle,2010-12-04,Antonio Silva,KO/TKO,0,11,0,11
Mike Kyle,2009-08-15,Fabricio Werdum,Submission,0,0,0,0
Mike Kyle,2010-07-23,Abongo Humphrey,Submission,90,26,0,116
Mike Kyle,2008-03-29,Wayne Cole,Submission,0,0,0,0
Mike Kyle,2013-01-12,Gegard Mousasi,Submission,0,0,0,0
Mike Kyle,2005-02-05,James Irvin,KO/TKO,100,7,0,107
Mike Kyle,2006-01-13,Devin Cole,KO/TKO,0,0,0,0
Mike Kyle,2004-04-02,Wes Sims,KO/TKO,100,13,0,113
Claudio Puelles,2021-12-04,Chris Gruetzemacher,Submission,90,5,0,95
Claudio Puelles,2024-02-24,Fares Ziam,Decision - Split,0,0,0,0
Claudio Puelles,2018-05-19,Felipe Silva,Submission,90,0,0,90
Claudio Puelles,2022-11-12,Dan Hooker,KO/TKO,0,0,0,0
Claudio Puelles,2022-04-23,Clay Guida,Submission,90,0,0,90
Claudio Puelles,2021-06-05,Jordan Leavitt,Decision - Unanimous,80,0,0,80
Claudio Puelles,2019-09-21,Marcos Mariano,Decision - Unanimous,80,20,0,100
Claudio Puelles,2016-11-05,Martin Bravo,KO/TKO,0,0,0,0
Jorge Rivera,2007-02-03,Terry Martin,KO/TKO,0,0,0,0
Jorge Rivera,2004-01-31,Lee Murray,Submission,0,2,0,2
Jorge Rivera,2004-10-22,Rich Franklin,Submission,0,0,0,0
Jorge Rivera,2006-11-11,Edwin DeWees,KO/TKO,100,18,0,118
Jorge Rivera,2003-09-26,David Loiseau,Decision - Unanimous,80,45,0,125
Jorge Rivera,2005-04-30,Anderson Silva,KO/TKO,0,0,0,0
Jorge Rivera,2008-01-19,Kendall Grove,KO/TKO,100,28,0,128
Jorge Rivera,2009-10-24,Rob Kimmons,KO/TKO,100,43,0,143
Jorge Rivera,2010-03-31,Nate Quarry,KO/TKO,100,10,0,110
Jorge Rivera,2009-04-01,Nissen Osterneck,Decision - Split,70,0,0,70
Jorge Rivera,2008-06-07,Martin Kampmann,Submission,0,0,0,0
Jorge Rivera,2011-02-26,Michael Bisping,KO/TKO,0,0,0,0
Jorge Rivera,2005-10-07,Dennis Hallman,Decision - Unanimous,80,39,0,119
Jorge Rivera,2006-01-16,Chris Leben,KO/TKO,0,0,0,0
Jorge Rivera,2011-08-06,Constantinos Philippou,Decision - Split,0,0,0,0
Jorge Rivera,2012-01-20,Eric Schafer,KO/TKO,100,0,0,100
Paul Redmond,2015-01-24,Mirsad Bektic,Decision - Unanimous,0,0,0,0
Paul Redmond,2015-07-18,Robert Whiteford,KO/TKO,0,0,0,0
Carter Williams,2007-06-22,Paul Buentello,KO/TKO,0,0,0,0
Mike Massenzio,2012-01-14,Rousimar Palhares,Submission,0,0,0,0
Mike Massenzio,2008-12-27,CB Dollaway,KO/TKO,0,0,0,0
Mike Massenzio,2010-08-01,Brian Stann,Submission,0,0,0,0
Mike Massenzio,2012-05-05,Karlos Vemola,Submission,0,0,0,0
Mike Massenzio,2008-09-17,Drew McFedries,Submission,90,0,0,90
Mike Massenzio,2011-06-11,Krzysztof Soszynski,Decision - Unanimous,0,0,0,0
Mike Massenzio,2011-10-08,Steve Cantwell,Decision - Unanimous,80,22,0,102
Andre Roberts,1999-07-16,Ron Waterman,KO/TKO,100,0,0,100
Andre Roberts,1999-03-05,Gary Goodridge,KO/TKO,0,0,0,0
Paul Jones,1999-09-24,Chuck Liddell,TKO - Doctor's Stoppage,0,0,0,0
Paul Jones,1999-07-16,Flavio Luiz Moura,Submission,90,20,0,110
Zachary Micklewright,2010-08-18,Bart Palaszewski,KO/TKO,0,1,0,1
Zachary Micklewright,2009-12-19,Muhsin Corbbrey,Decision - Unanimous,80,49,0,129
Zachary Micklewright,2010-11-11,Dustin Poirier,KO/TKO,0,0,0,0
Hiromitsu Kanehara,2002-11-24,Wanderlei Silva,KO/TKO,0,0,0,0
Hiromitsu Kanehara,2004-05-23,Mirko Filipovic,Decision - Unanimous,0,0,0,0
Hiromitsu Kanehara,2004-10-31,Alistair Overeem,TKO - Doctor's Stoppage,0,0,0,0
Hiromitsu Kanehara,2005-02-20,Mauricio Rua,KO/TKO,0,0,0,0
Thibault Gouti,2016-06-18,Olivier Aubin-Mercier,Submission,0,0,0,0
Thibault Gouti,2017-09-02,Andrew Holbrook,KO/TKO,100,19,0,119
Thibault Gouti,2018-02-18,Sage Northcutt,Decision - Unanimous,0,0,0,0
Thibault Gouti,2016-02-27,Teemu Packalen,Submission,0,0,0,0
Thibault Gouti,2018-10-27,Nasrat Haqparast,Decision - Unanimous,0,0,0,0
Thibault Gouti,2016-08-27,Chad Laprise,KO/TKO,0,0,0,0
Dmitrii Smoliakov,2019-04-27,Greg Hardy,KO/TKO,0,0,0,0
Dmitrii Smoliakov,2017-01-15,Cyril Asker,KO/TKO,0,0,0,0
Dmitrii Smoliakov,2016-07-23,Luis Henrique,Submission,0,0,0,0
Michael McDonald,2011-03-26,Edwin Figueroa,Decision - Unanimous,80,6,0,86
Michael McDonald,2010-11-11,Clint Godfrey,Submission,90,4,0,94
Michael McDonald,2004-03-14,Lyoto Machida,Submission,0,0,0,0
Michael McDonald,2016-01-02,Masanori Kanehara,Submission,90,0,0,90
Michael McDonald,2013-08-17,Brad Pickett,Submission,90,34,0,124
Michael McDonald,2011-05-28,Chris Cariaso,Decision - Split,70,0,0,70
Michael McDonald,2011-11-19,Alex Soto,KO/TKO,100,6,0,106
Michael McDonald,2013-02-16,Renan Barao,Submission,0,0,25,25
Michael McDonald,2012-04-21,Miguel Torres,KO/TKO,100,8,0,108
Michael McDonald,2016-07-13,John Lineker,KO/TKO,0,0,25,25
Michael McDonald,2013-12-14,Urijah Faber,Submission,0,0,0,0
Bo Cantrell,2007-11-10,Kevin Ferguson,KO/TKO,0,0,0,0
Elias Garcia,2018-12-01,Kai Kara-France,Decision - Unanimous,0,0,0,0
Elias Garcia,2018-07-14,Mark De La Rosa,Submission,0,0,0,0
Yusaku Kinoshita,2023-02-04,Adam Fugitt,KO/TKO,0,0,0,0
Yusaku Kinoshita,2023-08-26,Billy Ray Goff,KO/TKO,0,0,0,0
Yusaku Kinoshita,2022-08-30,Jose Henrique,KO/TKO,100,25,0,125
Felipe Silva,2016-08-27,Shane Campbell,KO/TKO,100,2,0,102
Felipe Silva,2017-09-02,Mairbek Taisumov,KO/TKO,0,0,0,0
Felipe Silva,2018-05-19,Claudio Puelles,Submission,0,54,0,54
Shane Campbell,2016-08-27,Felipe Silva,KO/TKO,0,0,0,0
Shane Campbell,2016-02-21,James Krause,Decision - Unanimous,0,35,0,35
Shane Campbell,2016-05-29,Erik Koch,Submission,0,2,0,2
Shane Campbell,2015-08-23,Elias Silverio,Decision - Unanimous,80,22,0,102
Shane Campbell,2015-04-25,John Makdessi,KO/TKO,0,0,0,0
Tim Credeur,2009-04-01,Nick Catone,Submission,90,0,0,90
Tim Credeur,2008-07-19,Cale Yarbrough,KO/TKO,100,13,0,113
Tim Credeur,2009-09-16,Nate Quarry,Decision - Unanimous,0,0,0,0
Tim Credeur,2011-06-04,Ed Herman,KO/TKO,0,0,0,0
Tim Credeur,2008-12-10,Nate Loughran,KO/TKO,100,27,0,127
Asu Almabayev,2024-10-19,Matheus Nicolau,Decision - Unanimous,80,6,0,86
Asu Almabayev,2023-08-05,Ode Osbourne,Submission,90,22,0,112
Asu Almabayev,2024-03-09,CJ Vergara,Decision - Unanimous,80,15,0,95
Asu Almabayev,2024-06-15,Jose Johnson,Decision - Unanimous,80,15,0,95
Ketlen Souza,2024-09-14,Yazmin Jauregui,Submission,90,0,0,90
Ketlen Souza,2023-06-03,Karine Silva,Submission,0,0,0,0
Ketlen Souza,2024-04-27,Marnic Mann,Decision - Unanimous,80,49,0,129
CJ Hamilton,2017-07-18,Casey Kenney,Decision - Unanimous,0,0,0,0
Stefan Sekulic,2021-04-24,Dwight Grant,Decision - Split,0,0,0,0
Stefan Sekulic,2018-09-15,Ramazan Emeev,Decision - Unanimous,0,0,0,0
Ramiz Brahimaj,2022-02-26,Micheal Gillmore,Submission,90,0,0,90
Ramiz Brahimaj,2020-11-07,Max Griffin,KO/TKO,0,0,0,0
Ramiz Brahimaj,2021-08-21,Sasha Palatnikov,Submission,90,0,0,90
Ramiz Brahimaj,2022-01-15,Court McGee,Decision - Unanimous,0,0,0,0
Ramiz Brahimaj,2024-05-18,Themba Gorimbo,Decision - Unanimous,0,0,0,0
Ramiz Brahimaj,2024-11-16,Mickey Gall,KO/TKO,100,3,0,103
Micheal Gillmore,2022-02-26,Ramiz Brahimaj,Submission,0,0,0,0
Micheal Gillmore,2021-08-28,Andre Petroski,KO/TKO,0,0,0,0
Jan Finney,2010-06-26,Cristiane Justino,KO/TKO,0,0,25,25
Jan Finney,2010-11-19,Liz Carmouche,KO/TKO,0,0,0,0
Dong Hyun Ma,2016-12-03,Brendan O'Reilly,Decision - Unanimous,80,0,0,80
Dong Hyun Ma,2017-09-22,Takanori Gomi,KO/TKO,100,11,0,111
Dong Hyun Ma,2019-12-21,Omar Morales,Decision - Unanimous,0,0,0,0
Dong Hyun Ma,2018-02-10,Damien Brown,Decision - Split,70,21,0,91
Dong Hyun Ma,2019-02-09,Devonte Smith,KO/TKO,0,0,0,0
Dong Hyun Ma,2015-11-28,Dominique Steele,KO/TKO,0,0,0,0
Dong Hyun Ma,2019-08-03,Scott Holtzman,TKO - Doctor's Stoppage,0,0,0,0
Dong Hyun Ma,2016-06-04,Marco Polo Reyes,KO/TKO,0,0,0,0
Hilarie Rose,2020-08-18,Cheyanne Vlismas,Decision - Unanimous,0,0,0,0
Maurice Smith,2000-09-22,Bobby Hoffman,Decision - Split,70,33,0,103
Maurice Smith,1997-10-17,David Abbott,Submission,90,7,0,97
Maurice Smith,2008-02-23,Rick Roufus,Submission,90,1,0,91
Maurice Smith,1999-03-05,Kevin Randleman,Decision - Unanimous,0,0,0,0
Maurice Smith,1997-12-21,Randy Couture,Decision - Majority,0,0,0,0
Maurice Smith,1999-07-16,Marco Ruas,KO/TKO,100,3,0,103
Maurice Smith,2000-11-17,Renato Sobral,Decision - Majority,0,0,0,0
Maurice Smith,1999-09-12,Branko Cikatic,Submission,90,5,0,95
Maurice Smith,1997-07-27,Mark Coleman,Decision - Unanimous,80,36,0,116
Bobby Hoffman,2000-09-22,Maurice Smith,Decision - Split,0,0,0,0
Bobby Hoffman,2001-11-02,Josh Barnett,KO/TKO,0,0,0,0
Christian Aguilera,2020-08-29,Sean Brady,Submission,0,0,0,0
Christian Aguilera,2020-06-13,Anthony Ivy,KO/TKO,100,6,0,106
Christian Aguilera,2021-05-08,Carlston Harris,Submission,0,0,0,0
Marcin Held,2016-11-05,Diego Sanchez,Decision - Unanimous,0,0,0,0
Marcin Held,2017-05-28,Damir Hadzovic,KO/TKO,0,17,0,17
Marcin Held,2017-10-21,Nasrat Haqparast,Decision - Unanimous,80,0,0,80
Marcin Held,2017-01-15,Joe Lauzon,Decision - Split,0,3,0,3
Mike Moreno,2006-10-12,Dave Terrel,Decision - Unanimous,0,3,0,3
Heather Clark,2016-05-08,Karolina Kowalkiewicz,Decision - Unanimous,0,0,0,0
Heather Clark,2014-12-12,Bec Rawlings,Decision - Unanimous,80,0,0,80
Heather Clark,2016-11-05,Alexa Grasso,Decision - Unanimous,0,0,0,0
Bobby Nash,2017-01-28,Li Jingliang,KO/TKO,0,2,0,2
Bobby Nash,2017-11-25,Song Kenan,KO/TKO,0,0,0,0
Bobby Nash,2017-07-16,Danny Roberts,KO/TKO,0,1,0,1
Brad Kohler,1999-09-24,Steve Judson,KO/TKO,100,3,0,103
Brad Kohler,1997-12-21,Tra Telligman,Submission,0,6,0,6
Steve Judson,1999-09-24,Brad Kohler,KO/TKO,0,0,0,0
Steve Judson,2000-03-10,Tedd Williams,KO/TKO,0,5,0,5
Jhonoven Pati,2020-08-25,Jamie Pickett,KO/TKO,0,0,0,0
Poliana Botelho,2018-05-19,Syuri Kondo,KO/TKO,100,7,0,107
Poliana Botelho,2020-10-17,Gillian Robertson,Decision - Unanimous,0,0,0,0
Poliana Botelho,2018-11-17,Cynthia Calvillo,Submission,0,0,0,0
Poliana Botelho,2019-04-13,Lauren Mueller,Decision - Unanimous,80,0,0,80
Poliana Botelho,2022-06-04,Karine Silva,Submission,0,2,0,2
Poliana Botelho,2021-05-01,Luana Carolina,Decision - Split,0,9,0,9
Poliana Botelho,2017-10-07,Pearl Gonzalez,Decision - Unanimous,80,40,0,120
Sultan Aliev,2015-01-24,Kenny Robertson,KO/TKO,0,0,0,0
Sultan Aliev,2018-05-12,Warlley Alves,TKO - Doctor's Stoppage,0,0,0,0
Sultan Aliev,2019-04-20,Keita Nakamura,Decision - Unanimous,80,0,0,80
Sultan Aliev,2016-12-17,Bojan Velickovic,Decision - Split,70,0,0,70
Roberto Romero,2024-11-16,David Onama,Decision - Unanimous,0,0,0,0
Edimilson Souza,2014-05-31,Mark Eddiva,KO/TKO,100,25,0,125
Edimilson Souza,2015-03-21,Katsunori Kikuno,KO/TKO,100,4,0,104
Edimilson Souza,2015-11-07,Chas Skelly,Submission,0,12,0,12
Edimilson Souza,2013-09-04,Felipe Arantes,Decision - Split,70,17,0,87
Maria Oliveira,2018-08-11,Marina Rodriguez,KO/TKO,0,0,0,0
Maria Oliveira,2022-11-19,Vanessa Demopoulos,Decision - Unanimous,0,28,0,28
Maria Oliveira,2022-06-18,Gloria de Paula,Decision - Split,70,0,0,70
Maria Oliveira,2021-10-23,Tabatha Ricci,Decision - Unanimous,0,4,0,4
Maria Oliveira,2023-06-10,Diana Belbita,Decision - Unanimous,0,0,0,0
Sung Bin Jo,2019-06-01,Daniel Teymur,Decision - Unanimous,0,0,0,0
Yui Chul Nam,2014-03-01,Kazuki Tokudome,Decision - Split,70,46,0,116
Yui Chul Nam,2015-11-28,Mike de la Torre,Decision - Split,0,6,0,6
Yui Chul Nam,2015-05-16,Phillipe Nover,Decision - Split,0,17,0,17
Kazuki Tokudome,2014-03-01,Yui Chul Nam,Decision - Split,0,0,0,0
Kazuki Tokudome,2013-07-06,Norman Parke,Decision - Unanimous,0,0,0,0
Kazuki Tokudome,2013-03-02,Cristiano Marcello,Decision - Unanimous,80,0,0,80
Kazuki Tokudome,2014-09-20,Johnny Case,Submission,0,0,0,0
Jason DeLucia,1994-03-11,Scott Baker,Submission,90,3,0,93
Jason DeLucia,1994-03-11,Royce Gracie,Submission,0,0,0,0
Jason DeLucia,1999-11-19,Joe Slick,KO/TKO,0,0,0,0
Jason DeLucia,1993-11-12,Trent Jenkins,Submission,90,2,0,92
Scott Baker,1994-03-11,Jason DeLucia,Submission,0,0,0,0
Felipe Colares,2019-07-20,Domingo Pilarte,Decision - Split,70,12,0,82
Felipe Colares,2019-02-02,Geraldo de Freitas,Decision - Unanimous,0,0,0,0
Felipe Colares,2020-01-25,Montel Jackson,Decision - Unanimous,0,0,0,0
Felipe Colares,2021-10-09,Chris Gutierrez,Decision - Split,0,0,0,0
Felipe Colares,2022-05-21,Chase Hooper,KO/TKO,0,0,0,0
Felipe Colares,2021-05-01,Luke Sanders,Decision - Unanimous,80,0,0,80
Domingo Pilarte,2019-07-20,Felipe Colares,Decision - Split,0,0,0,0
Domingo Pilarte,2021-08-21,Brian Kelleher,Decision - Unanimous,0,0,0,0
Domingo Pilarte,2018-07-17,Vince Morales,Submission,90,0,0,90
Chris de la Rocha,2018-12-15,Juan Adams,KO/TKO,0,0,0,0
Chris de la Rocha,2016-05-29,Adam Milstead,KO/TKO,0,0,0,0
Chris de la Rocha,2015-07-18,Daniel Omielanczuk,KO/TKO,0,0,0,0
Chris de la Rocha,2018-06-09,Rashad Coulter,KO/TKO,100,10,0,110
Priscila Cachoeira,2022-02-26,Ji Yeon Kim,Decision - Unanimous,80,0,0,80
Priscila Cachoeira,2021-05-15,Gina Mazany,KO/TKO,100,3,0,103
Priscila Cachoeira,2022-08-13,Ariane da Silva,KO/TKO,100,16,0,116
Priscila Cachoeira,2019-03-16,Molly McCann,Decision - Unanimous,0,0,0,0
Priscila Cachoeira,2024-01-20,Jasmine Jasudavicius,Submission,0,0,0,0
Priscila Cachoeira,2023-07-29,Miranda Maverick,Submission,0,0,0,0
Priscila Cachoeira,2019-05-11,Luana Carolina,Decision - Unanimous,0,0,0,0
Priscila Cachoeira,2021-12-11,Gillian Robertson,Submission,0,0,0,0
Priscila Cachoeira,2018-02-03,Valentina Shevchenko,Submission,0,0,0,0
Priscila Cachoeira,2020-02-22,Shana Dobson,KO/TKO,100,3,0,103
Ji Yeon Kim,2022-02-26,Priscila Cachoeira,Decision - Unanimous,0,68,0,68
Ji Yeon Kim,2018-11-30,Antonina Shevchenko,Decision - Unanimous,0,0,0,0
Ji Yeon Kim,2017-06-17,Lucie Pudilova,Decision - Unanimous,0,7,0,7
Ji Yeon Kim,2018-01-27,Justine Kish,Decision - Split,70,0,0,70
Ji Yeon Kim,2023-05-13,Mandy Bohm,Decision - Split,0,0,0,0
Ji Yeon Kim,2019-10-05,Nadia Kassem,KO/TKO,100,35,0,135
Ji Yeon Kim,2018-06-23,Melinda Fabian,Decision - Split,70,1,0,71
Ji Yeon Kim,2020-08-29,Alexa Grasso,Decision - Unanimous,0,0,0,0
Ji Yeon Kim,2021-09-04,Molly McCann,Decision - Unanimous,0,0,0,0
Ji Yeon Kim,2022-07-30,Joselyne Edwards,Decision - Split,0,0,0,0
Victor Henry,2023-03-11,Tony Gravely,Decision - Split,70,79,0,149
Victor Henry,2022-10-15,Raphael Assuncao,Decision - Unanimous,0,0,0,0
Victor Henry,2024-04-27,Rani Yahya,KO/TKO,100,55,0,155
Victor Henry,2022-01-22,Raoni Barcelos,Decision - Unanimous,80,47,0,127
Victor Henry,2024-11-02,Charles Jourdain,Submission,0,0,0,0
Tony Gravely,2023-03-11,Victor Henry,Decision - Split,0,0,0,0
Tony Gravely,2022-09-17,Javid Basharat,Decision - Unanimous,0,0,0,0
Tony Gravely,2020-11-14,Geraldo de Freitas,Decision - Split,70,0,0,70
Tony Gravely,2022-01-22,Saimon Oliveira,Decision - Unanimous,80,11,0,91
Tony Gravely,2020-01-25,Brett Johns,Submission,0,0,0,0
Tony Gravely,2019-08-13,Ray Rodriguez,KO/TKO,100,58,0,158
Tony Gravely,2021-09-18,Nate Maness,KO/TKO,0,5,0,5
Tony Gravely,2022-06-04,Johnny Munoz,KO/TKO,100,3,0,103
Tony Gravely,2021-04-17,Anthony Birchak,KO/TKO,100,21,0,121
Dale Hartt,2008-12-10,Corey Hill,KO/TKO,100,0,0,100
Dale Hartt,2009-06-13,Dennis Siver,Submission,0,0,0,0
Dale Hartt,2008-07-19,Shannon Gugerty,Submission,0,0,0,0
